,TCGA-22-5482-11A-01R-1635-07,TCGA-22-4593-11A-01R-1820-07,TCGA-43-5670-11A-01R-2125-07,TCGA-77-7338-01A-11R-2045-07,TCGA-56-7823-11A-01R-2247-07,TCGA-33-4587-01A-11R-2125-07,TCGA-43-3394-01A-01R-0980-07,TCGA-56-7579-11A-01R-2045-07,TCGA-56-8082-11A-01R-2247-07,TCGA-77-7138-01A-41R-2045-07,TCGA-51-4079-01A-01R-1100-07,TCGA-43-7657-11A-01R-2125-07,TCGA-33-4587-11A-01R-2125-07,TCGA-77-7138-11A-01R-2045-07,TCGA-43-5670-01A-21R-2125-07,TCGA-22-5481-01A-31R-1949-07,TCGA-58-8386-11A-01R-2296-07,TCGA-77-7337-11A-01R-2045-07,TCGA-22-5472-01A-01R-1635-07,TCGA-39-5040-01A-21R-2125-07,TCGA-22-5491-11A-01R-1858-07,TCGA-51-4081-01A-01R-1100-07,TCGA-90-7767-01A-11R-2125-07,TCGA-56-8083-01A-11R-2247-07,TCGA-22-4593-01A-21R-1820-07,TCGA-51-4079-11A-01R-1758-07,TCGA-34-7107-01A-11R-1949-07,TCGA-77-7142-01A-11R-2045-07,TCGA-56-7222-11A-01R-2045-07,TCGA-56-7579-01A-11R-2045-07,TCGA-51-4080-01A-01R-1100-07,TCGA-22-5471-01A-01R-1635-07,TCGA-22-5483-11A-11R-1820-07,TCGA-34-7107-11A-01R-1949-07,TCGA-43-7658-01A-11R-2125-07,TCGA-56-7823-01B-11R-2247-07,TCGA-43-7658-11A-01R-2125-07,TCGA-43-6771-11A-01R-1820-07,TCGA-56-7222-01A-11R-2045-07,TCGA-58-8386-01A-11R-2296-07,TCGA-56-7582-11A-01R-2045-07,TCGA-51-4081-11A-01R-1758-07,TCGA-51-4080-11A-01R-1758-07,TCGA-22-5471-11A-01R-1635-07,TCGA-92-7340-01A-21R-2045-07,TCGA-43-6143-01A-11R-1820-07,TCGA-90-7767-11A-01R-2125-07,TCGA-39-5040-11A-01R-2125-07,TCGA-77-7338-11A-01R-2045-07,TCGA-22-5482-01A-01R-1635-07,TCGA-22-5472-11A-11R-1635-07,TCGA-43-6143-11A-01R-1820-07,TCGA-43-7657-01A-31R-2125-07,TCGA-56-7582-01A-11R-2045-07,TCGA-85-7710-11A-01R-2125-07,TCGA-56-8083-11A-01R-2247-07,TCGA-22-5491-01A-01R-1635-07,TCGA-22-5481-11A-01R-1949-07,TCGA-56-7730-01A-11R-2125-07,TCGA-77-7337-01A-21R-2045-07,TCGA-43-3394-11A-01R-1758-07,TCGA-56-7580-11A-01R-2045-07,TCGA-56-7730-11A-01R-2125-07,TCGA-43-6771-01A-11R-1820-07,TCGA-92-7340-11A-01R-2045-07,TCGA-56-8082-01A-11R-2247-07,TCGA-77-7142-11A-01R-2045-07,TCGA-22-5483-01A-01R-1820-07,TCGA-56-7580-01A-11R-2045-07,TCGA-85-7710-01A-11R-2125-07
ABHD14B,6.34304765675054,6.09086333456189,6.60495529217474,5.30431226203667,6.53695145869042,5.0457864735486,5.9513936163884,6.54746593183934,6.13181317163392,5.78061007661316,5.58997996977502,6.67871002235277,6.64313509576641,6.16419719137063,5.34989905496178,6.44781717762872,6.6367961212133,6.47547846262512,5.40876637612932,5.04111426655822,6.79993870796839,4.61024356570661,5.54205065997727,4.78644366537651,5.59819407055228,6.33881098623805,5.38283444638473,5.9032085126965,6.92891858947827,5.41064268864424,5.96289684861353,5.484375387938,6.84428883214202,6.45218051302776,4.56174136111357,5.75689607803285,6.37744958879576,6.2204404614089,5.95863557140698,5.71682085133921,6.21819487605594,6.36861961758623,6.28875692605291,6.53800203264724,5.79904088610619,5.1628170420733,6.33300132463988,6.61565898494915,6.81214003584378,4.74207396560863,6.28402296081333,6.74478948663713,5.70267421497295,5.22152566016371,6.56838370311596,6.4940280150784,5.46368033504614,6.73297626726051,5.68901113340573,5.57459421457115,6.34635060390356,6.59806955368192,6.65594554491399,5.63884374848481,6.35777239964362,4.47177457158495,6.65967535891051,4.94844654006522,5.54654620465555,5.32973611502133
ABTB1,5.66016795270809,5.66528832000203,6.0603913962341,5.40140969717288,5.92292404440494,4.72394499626218,5.31980200024289,6.41157353786503,6.24641912247132,5.37805865786856,4.54601584992419,5.77334537919002,6.33217663977847,6.47946996371609,4.94595510953556,4.36797788023728,6.3116150803178,6.10857397790988,5.18300182500151,5.16903868543544,6.62762947736812,5.20655712120029,5.47868373245087,4.43229745904659,4.63343478075158,6.02950431482052,5.29404160497731,5.67425864469727,5.90417124539136,4.33580304462457,5.67253034922483,4.62284299811701,6.35957738537325,5.80508284958467,5.42333364648136,4.37492371299406,6.34209063026893,5.98729310472588,4.23144193113981,4.97531958131138,6.45446619862827,6.29939074973457,6.0197617485642,6.27570907467372,4.64308946745971,5.44238664566213,5.90053625993739,6.22773349177371,6.01968313395217,5.32776169829899,5.35092637623393,5.9055905444359,4.51451232535155,5.2744799602776,6.4140570402981,6.54172934718704,5.02468907134461,6.23043695762734,5.99756448263597,4.20000968748005,5.59583629765046,6.24499270461406,5.99846994777715,5.06379017169054,6.49180116941412,5.21361646845661,6.32646440230682,4.90459455691636,5.05429806187165,4.3278380724951
ACAA1,5.99252906539699,6.02513952473369,5.90665933570406,5.0364747151875,6.03060603001991,4.56367441571422,5.11390896131288,6.18973173351732,5.78976058404123,4.63054161300707,5.05624701704423,5.93628813646482,6.35975214361017,6.27378683333848,5.20713013354784,4.43084758392392,6.1502172324717,5.91143299433744,5.19110709654326,5.05883493620771,6.28451869961458,5.21206065083047,4.93783771063514,3.71704774715721,4.71564008480091,5.8333465264514,4.89309843029451,4.79810291824462,6.07270229420145,5.01604938815566,4.67507521071724,5.32695885680592,6.23398660855492,5.90758655054415,4.33502930537834,4.90418661110763,6.06368341598196,5.96172116201966,4.79455051284693,5.0735144687533,5.76786751150432,5.7031744141263,6.15517802862185,6.11024301687036,5.02070321483205,4.17847381778254,5.93060492525785,6.02503954308286,5.90736094142729,4.2938812104197,5.88316018739874,6.04384837430054,4.85872492060661,4.82078894986546,6.03167450438495,6.32574013436782,5.14171719355325,6.1269046470291,5.10380700607969,4.35375886447933,5.93282350316353,6.00787739210748,6.09826144085844,5.57787053080197,5.81763663945171,5.13801580597224,5.91826299715193,4.60381969224748,4.85684695856198,4.41545821481017
ACAA2,6.41731624693442,6.94799147440319,5.96849782618265,4.42889021416932,6.77676755586907,5.87175473535518,5.72922545544888,6.82084871841903,6.48928677984501,6.23507063862443,5.00112590919317,6.17558328441613,6.7514764144027,6.54092303860615,5.5347428954742,5.98650441154203,6.55667685757641,6.67250818840686,5.10938882043033,5.20505431937358,6.74260638247422,4.22103140854563,6.14281252258819,5.82681366648166,4.98215741328079,6.67542326362266,4.43649019835327,5.84242655608487,6.46253684028602,5.60018718329178,5.2715232077758,4.66455524834263,6.84208417938979,6.68173994011898,6.70702754052827,3.41019055864431,6.57490714255576,6.44998692731867,4.23620450851141,5.6547849893785,6.49761542798123,6.73452877442756,6.74566052819106,6.53975340723891,4.99283934499633,6.05061944500149,6.28783242563323,6.79599811300392,6.3098593803874,3.78293885793544,6.44286343439392,6.24182186734534,5.64035790198733,4.40489621624576,6.82988564027138,6.83205656427413,5.44135885040885,6.50855378563168,4.45046424470458,3.96379248686401,6.28726498793675,7.07482546474315,6.75927975701179,5.62098142593733,6.51285191075066,5.19536831485056,6.81363830666506,6.8656669318111,4.64032874335964,4.2753781038839
ACACB,5.77878509115153,3.71952326669,5.60023496522243,2.71288639546131,5.03848022620704,4.21590983780085,2.14403382039246,5.00521818461683,4.94983130499608,2.35382336655215,1.83932324979636,5.19230925147269,4.65373889327144,5.88815850691969,2.05336536752658,3.25931513001616,4.83179498688863,5.35943549958371,3.12314814832334,3.21498080412048,5.01165826127065,2.98909097518207,3.41329666997702,4.60239682367183,3.57318099320645,5.58847720578998,3.73522832541616,3.74714417947095,5.26419575710382,1.37089574488467,2.73512555578376,2.72630865550786,5.14670108972951,4.79048998470404,5.14226149997351,2.92489008742801,5.08075750300258,4.7875553005128,2.29694911468525,2.88728840297355,5.39736572489038,5.76923148176332,5.38897908071208,5.09603646178457,2.502160741185,4.14502978880896,5.239590213344,5.12244212015169,4.67744060639542,1.67288843721793,5.48246583363205,5.06805942151215,2.85409418596676,4.26293431272333,5.38665097279043,5.71990382818302,2.27320038285273,5.27575242611495,2.74501571531056,1.7272710725596,4.9704940778868,5.4839560326291,4.95212217952978,3.12749058760144,5.79779385580319,3.35464799499036,5.5762539157264,2.77891952111315,2.73069351296168,2.49404255494245
ACAP1,3.55653143391217,3.69399018122469,3.62780629029655,3.37408124156066,3.840325067069,2.18743104901202,1.83526157733467,4.21648822499744,4.09406088922886,1.83161736507649,3.15035936255893,3.85693980466931,3.68465516700179,3.29983224350541,1.55582217577548,3.70236145275043,4.53804137376817,4.35756202760646,2.03215080766556,2.89440210855258,3.41637960391108,1.57590168818109,3.39576622366251,0.901443195591324,1.99607815627373,2.80372464223572,2.09526904860307,2.04186588590184,2.73081327782313,2.42174237821695,1.58469939762162,3.95649932639394,3.70340950334619,4.22112653841622,3.56791446155286,2.14219037922805,3.37585360704521,3.69655663467843,2.02459761524937,2.60300249186105,3.86626960738988,4.66989720623278,3.99073521823191,2.38999063132218,3.23732972715315,1.77963677423151,2.7387144140639,3.48635263734004,3.39732246872159,2.42134996256805,3.04946108450175,4.69433333031595,1.5646906908443,2.4210620078206,4.99631715271725,3.45547730090737,1.93838087980207,3.93552344549208,1.42063095779496,2.37940902134582,2.76858980289473,3.40429735130101,2.40376163249722,3.07175031132473,2.94735558653303,2.30370357843933,2.58316664818112,2.20147056205988,3.48610354722839,2.46825963768246
ACAP2,6.3847256029999,6.29791729835362,6.46916466233874,8.18932498701,6.29373840141051,7.06209971940228,7.4534146798373,6.22991824894339,5.93433768253488,6.73252131019796,7.52010090021204,6.40708189627888,6.32723991040639,6.38747010606625,6.48678274271979,5.98841834592679,6.48040929360688,6.26301175959214,7.13859109124599,7.001164382281,6.14944695746007,7.92371896676281,7.33504340049428,7.36422244464594,7.15681133949935,5.7843631816245,8.50335450160072,8.60880835835877,5.88523813254334,8.76940282555219,7.79657527694858,8.06089416917298,6.22794197452539,6.06896067517859,6.89771551368508,8.5038069247979,6.2781198398676,6.15667760619754,6.90524107750332,7.04192438562309,6.49628529510338,6.20717234631752,6.21742014481193,6.49077209551375,6.82507738765962,7.8505140471905,6.28185952578766,6.27148697058803,6.10869955577976,7.81163714549516,6.60207367994783,6.60744567865172,7.9955992512707,8.08106519344603,6.88462762471395,6.12530924260691,8.5613765985651,6.23990082481062,7.09794628270412,7.09438366981067,6.23962425376233,6.3513371877366,5.73189098480875,6.48534739152606,6.56916244106089,7.92240931396449,6.17338247657913,6.29514447966527,7.61918572102388,6.77772306488708
ACAT1,6.00789983721352,6.3686543161719,6.04130971547597,4.6385797135959,6.30563611911853,5.1791718880579,5.50839436696897,6.08028117364952,5.93115764920402,5.08576205558673,4.86783584603635,6.29358170792132,6.4997604939157,6.3327759051007,5.05902901972346,5.525002983943,6.47688778084292,6.24418223311365,4.96019330986267,5.14539091861771,6.77667423238941,5.12798435877632,4.85935258874719,4.92975499360532,5.01757699053272,6.32553458961163,5.64740169139356,5.88210123715925,6.50357278222669,5.43243569667708,5.6003808804422,4.99967058467113,6.30089825417305,6.05337100157349,4.69495388436818,5.39978904809382,6.55627852056616,6.11888416370464,5.21006615002678,4.9755525786299,5.88717559470669,5.85334456342383,6.38564627831199,6.40193141585432,4.96553767372536,4.94041865232483,6.27569830902145,6.44115272585445,6.40744741270916,5.31028804412809,6.04275301976913,6.38608955097299,5.96728415168711,5.2486508791588,6.33034430257654,6.38302702727908,5.51479412603982,6.46653286329619,5.40480736619985,5.33323591488622,6.22235907189331,6.47907377154187,6.33534132273105,4.84082222483281,6.04462574297267,5.17759805793532,6.24274702298373,5.49159518377802,4.36777941996451,4.68825304517981
ACBD6,3.88880848056391,4.39608846728841,3.89506686935301,5.03920496818106,4.14487544704192,4.98487798841404,4.25695699461686,3.89741177809341,3.57784000228669,5.66005332958525,4.60809001837296,4.12822334920285,4.17559370068813,3.72322801294879,4.56744861475606,5.4654875669252,4.23322580702579,3.77762403737235,4.00850069770165,4.85010155635014,4.15117899524908,4.89582572881256,5.55014994662861,4.83991113175544,4.54676988226629,4.0617198189603,4.73209433022641,4.35275100554876,4.23737682920247,4.49864489806939,6.02307306061588,4.94414678918385,4.05794228789322,4.11723650907827,5.9432880084249,4.90251797892494,3.98067747677903,3.8960607912578,4.95416919646523,4.44048445748444,3.84915073885112,3.741173484218,4.00099115310317,3.8015078874942,4.51009649043452,5.59398346516604,3.97344990841214,4.22649508150517,4.04602164628282,5.04107940727398,3.88011656949451,4.03402596132469,5.35325698831965,4.5634712691465,3.69071866272465,4.39933964155824,5.16605236819011,3.8316251259265,5.27003121381831,4.66962634348898,3.9918329364331,3.83307604981202,4.24372574827999,4.8100848049863,4.00891306683089,4.66655484297738,3.50521390504239,5.55924578466972,5.39217017798188,5.64986335161079
ACN9,1.78574643180956,3.31853254302804,2.15809771949137,3.3756358185347,2.70553721757799,3.98290150859012,5.25232186589945,2.55399479485891,2.09242659676654,4.36341583710506,4.90130048724943,2.86988872134033,3.45728471189458,3.17786127302413,3.80184532372031,3.68052931672191,3.09407316127197,2.67976303568088,3.2846564112573,3.35080489249383,2.98521629387403,4.05055277096813,3.99633048614134,6.76985226170967,3.72201653334929,2.15300646169204,3.59710840305876,4.14347838971863,3.11045091253202,4.72332323670632,4.15894696492694,3.9218296869564,2.96447295310826,3.03477304822162,3.14022716517305,4.00308401255923,3.15621902277837,2.25671679756004,3.87605163753073,3.8820257113244,2.80601567840004,2.15273838196412,2.036835622888,2.64468126681965,4.82979289677825,3.8660481659136,2.66300561552397,3.42246120520311,3.39170634094338,3.75995109356469,1.84682022397535,2.76227888405162,4.30198296015032,3.56131242989588,3.14003716545584,2.85684463636447,4.62576454931133,2.74447302066896,4.00397695252378,4.14150051264651,2.82270772201531,2.40439275050523,2.77472567436161,3.01847645101011,2.28992609915191,3.58610879286447,2.08787346388637,5.44087551508635,4.08399677381896,3.58930673950825
ACOX2,3.89606979253244,3.21718330631997,3.22435903476654,0.954467881590129,3.91833578885872,-0.587870507061053,1.0054308854168,3.52653678956893,3.58907543083172,-0.795831471670586,1.50817923781697,3.57912216178694,3.84764176330609,3.56506316172338,1.28806161003589,-0.713505598975564,3.04756025806633,4.0427568342532,1.45841527000032,-0.372697288104381,4.18386293665515,1.25213603517341,0.103433790508871,-0.786219451352472,2.44248444200747,3.6794318231097,0.771482516853586,1.5212141005722,3.49000844188901,-0.624415493085848,-1.2545046861976,-0.524543549570579,4.07788330066077,3.28172587636134,-0.75219311278313,2.09962600515119,3.79117944890607,3.79515603406168,1.94408686615249,1.4817064403296,4.67026670034106,3.62393284537664,3.69119382414263,3.36342714716758,1.06033995707471,-0.217345018438583,4.11041494485667,3.99144484313368,3.33174186036721,0.254424650025542,3.30690130090432,3.47257397336664,-0.555980786581214,0.728678067515165,3.08026927015529,3.60916641594599,-0.0686204354369032,3.48701694474943,-0.0316346580889268,0.374437476512079,3.97188923709702,4.30263259561062,3.45232109476823,2.96290647577429,3.38695812810625,-0.192888072597975,4.24793676812087,1.17848892615912,0.017913373132072,0.784313445837729
ACPL2,3.93303678434067,3.76043711637852,3.17747977827938,4.49572392071653,3.35437292042333,5.15539834256146,5.37731195658466,3.0967437901974,3.5561053672638,3.94205874519705,4.0243658719867,3.33820669442754,3.46071370416567,3.73065177432896,5.18103359346076,4.21708031461152,3.6357313207755,3.49952795834893,3.96057616574448,5.48642286760123,3.93985075378238,5.3433096589109,6.01346746606442,5.58024786341146,4.17000702044289,3.62382297292339,4.71895450523978,6.23311928594661,3.55197647653961,3.7891939985643,6.1528363632605,5.17180914243351,4.29623806610155,3.84261902159915,5.93623079404382,6.22902983532852,3.21269838378755,3.27382185852832,4.66820268239457,3.84520971251484,3.47211936769629,3.49751770305981,3.47192850386381,3.52979274236459,4.67040990956433,4.6264361760855,3.17711885542632,3.25323435567254,3.50753865559899,5.44290065030228,3.5692342925501,3.63723249578273,6.86126234536597,4.91489734507718,3.09970500795325,3.38567188987532,5.46727649525282,3.77902511670762,6.41249175883486,4.99569328552458,3.52961030773355,3.39274218641479,3.31340903486188,4.23943643292934,3.70785160618409,5.06189460200674,3.48117947670612,3.99144366667045,5.2908146393337,5.68760657671595
ACSF2,5.03275639319301,4.67833610882368,5.33060508098229,3.00776043296195,5.4816234543225,4.05068961623011,3.9916187265567,5.69630706828499,5.33465066842554,3.76453461861564,3.35493350480813,5.4234527695085,5.76710359840546,5.61583578764999,5.00272964086245,3.99771013841081,5.35969106453123,5.40719218789471,4.74518187522996,5.00629802591859,5.40318896906959,3.83202543080629,3.89306418000277,3.77428640550122,5.02045214938669,5.93037556899852,3.6179910560981,5.15139622992992,5.76150630968,2.25066235687014,4.43237942261457,3.57043702546088,5.49008136924647,5.12860222324898,4.55675619569957,3.08284161781505,6.04840928694102,5.34748562876589,4.86338218806117,4.33532150578881,5.2536879361397,5.01969028206876,5.45487724455249,5.8218157363061,4.08683980752531,2.34169130379598,5.54750730924149,5.32721602266396,5.16305279890909,2.84061883419612,5.31479525654054,5.24118920556093,4.01080090532005,3.45658983569949,5.03991406995481,5.90246747863318,3.62773349755374,5.60049917851695,3.9931006251207,4.12937387263823,5.42304374375303,5.44509331358784,5.82699912335057,4.04687221079028,5.31776100261036,4.4130454085449,6.350994448324,4.52607922769472,4.59250570539703,4.70424465608465
ACSL4,7.86349274823367,7.77359013916197,7.90950331413316,6.56604902973465,8.38658561378534,6.04031253321317,6.28590192778888,7.805854925062,8.15871299236662,6.2827335836964,7.11058320976959,8.15007277634918,8.11459327019077,7.28399977446587,5.62567674397123,6.79416319771814,7.70187214542452,7.45933726210916,6.7389475334569,5.88741214955861,8.12510886423969,6.46593690789818,7.17577476797641,6.51420571018485,7.71152989869386,7.28393522406954,6.78520139808015,6.3867887835355,8.11448511238472,5.26483735687761,5.66502719499299,6.26593366768419,8.91316122990862,7.80823142399416,5.8916019708828,5.62743178158784,7.91443986272952,8.65005716067121,7.68245953027888,6.61575057206079,7.47339298789935,8.26964226935208,7.42854380529283,7.34558999030599,5.96283867510775,6.9146744713497,7.68759098849997,8.31683413776645,7.80277926319013,5.75051829175248,8.04446353269559,7.84060816595969,4.95850380240774,6.39078368213555,7.49274417403758,7.73257173444229,5.61205262597637,8.16610963993558,6.32515996196537,7.21420054390068,8.19599369035023,7.74183861255659,8.77105553747982,6.5264117227518,8.61742818933838,5.50298511165596,7.57555577895861,6.38242686024088,5.73498057249984,6.30028064800465
ACSL5,6.41260169853647,7.04045946829887,6.61034110060935,3.80836366430566,6.97058540996181,3.33383126439981,3.31026607483695,6.93148519797006,6.90753867158252,3.28234998419466,4.40363242961415,7.0965591811502,7.01093708568062,6.62534292708803,1.87709036283033,4.46337973382093,6.57154014531493,6.61051397609762,5.53486525675986,3.55717586697696,7.09105216404088,1.87314074284208,4.24134171072599,2.8143324056955,2.3777197541143,6.8914625928095,3.54289401103035,4.29560275646321,7.76630582323023,3.25074262259536,2.56552179381535,5.59991082073834,7.04214649614229,6.87650782158519,3.85079224432726,2.98683502160629,6.92633880707318,7.0918030687616,5.66480881807355,4.76989649764334,6.76467969691628,7.19881723712365,7.14795436311516,6.79228802442127,4.19645764779592,4.70030330000123,6.62124877529613,6.90300910121691,6.5637410868419,2.04459022982498,6.67524595955495,6.9197717430557,1.86899020555699,3.04721145925234,6.34456201753088,6.43726246862516,2.93269235345174,6.99670465731642,3.11748686728456,5.62915355609773,7.12226244342159,6.83187526174423,7.53141040336784,5.54236880233784,6.74584411055949,3.59317739358264,6.73462296739328,4.8566533543325,3.00449612238583,4.67670614979318
ACSM3,3.69118707146053,4.06936113752382,2.88271305629707,1.85838241604412,4.94139086980966,3.56838460626862,1.21418893776414,2.97990250795593,2.61095757582055,2.22936189896149,2.95848722533757,4.17576417392753,3.26021903384962,3.83807054648625,1.87289564790457,3.50229449403107,3.68765532940667,3.29304302670827,2.9729827036336,0.188724414720314,4.79319652451251,-0.47111850801898,2.09095771211172,2.30232875326395,2.77754992405618,3.77347612589545,1.33775981548489,3.84860644626352,5.08012619198287,0.54637244088073,2.05644081858737,0.355053718109056,5.39502308521244,4.49292202950439,4.87445170260463,1.29429522121992,4.02318245927708,3.73443853901581,2.44979377320156,3.05048923913154,4.05732166774838,4.42085255744167,3.6227939748663,3.5885044326541,2.474410687285,1.87993861092645,3.84337561497161,4.29649945285085,4.05096296304584,0.204492151429158,3.66571361530117,3.76482251800498,0.0872886499309147,1.74883088957482,3.90715194458961,2.99852739514448,2.33935585427742,4.15503167141361,2.82351833224716,0.682131891351353,4.23858285766254,3.70772449473312,3.70394721843014,0.844738461292534,3.5384565386446,2.9604551991326,3.81063185389557,-0.761462915277043,3.24267533602343,0.674215215700517
ACTA2,9.51863552505956,8.17270992148123,8.70579310768672,8.07302322719928,8.95784499000115,6.5825099348852,7.67264266848908,8.70028702326153,8.76075842452393,5.99145700547044,7.53017181320485,9.47915818141573,8.44587532359863,7.63864053664595,5.61633506539267,7.04163157436393,8.59932132014803,7.79610969216897,6.49441112613243,5.73207768498541,8.33953591556681,7.58030621268508,7.57451358763809,6.37284598114585,8.19919092880404,8.72082915659002,8.22069959782288,6.93455720863482,7.53885609769488,7.22143205540936,5.07691084484292,6.92407835627425,7.86550854241695,8.74489392053321,5.38325177630596,5.76596825111713,7.81887398195463,7.58846981085199,5.80258897174927,7.04254347684827,8.79433460817323,8.35675451312633,8.21588781103338,7.76513515679028,8.3594230718112,7.57614095974508,8.17540805590907,8.91419518404275,8.91324972221906,7.07172405662265,9.2542354015592,8.25814780191432,6.76058660550674,7.0985074253642,7.92763113549093,8.25444040199941,5.06474303332031,8.72807845181609,5.31529331414264,8.04269681460412,9.12965692105492,7.571360364256,8.57915348342492,6.21004005953284,7.99765269436479,5.68836924629112,7.58057170543761,7.48350252358112,7.78818114167188,7.27421456763835
ACTL6A,4.74656994883094,5.36609060644397,4.72994884217873,7.44534232749435,5.08218338399823,7.52942561490313,8.7221415429506,5.05132193352425,4.62711044104004,7.10966052589584,7.58900297723288,5.00301928748015,5.42066767591409,4.83665323299708,6.91954642800228,6.73176878458636,5.27776408486915,4.95389496250851,6.60636667987783,6.68230950944105,4.71132759965434,6.93112721233488,7.32113891811478,8.29698312421194,7.05500629610427,4.66298978820802,8.24148393730808,8.0744706032003,4.90855384549474,7.78584403776396,8.2629568906645,8.51925857616966,4.88491872547402,4.53408286000478,7.63392528004181,8.0266602563691,4.99784147286845,4.58716281742764,6.63345933986369,6.84044864076148,5.20025529119965,4.75933071762254,4.88906178868487,5.00734054113517,7.16851744330656,8.12633824605661,5.00714433332228,5.39971500771107,5.52448942401226,7.80309877747198,4.96828277653029,4.82110462108165,8.07236735403921,7.1919788829631,5.36265229280241,4.59886030107338,8.42758953254795,4.80168644130279,7.67077703327794,7.04295439844332,4.71375368323282,4.7431157778667,4.97981960764348,6.45118020973841,4.99254242532056,7.17707859963457,4.83332703909395,7.15274668766115,7.62308983933993,6.77508987522398
ACTR3B,2.13203160484185,2.22723540985149,2.05028881598846,3.46174766479733,1.82671412284077,4.22546328692697,4.15601264239879,2.04264440769334,2.41042971109924,3.09631594491977,3.4499993784234,2.14902071776069,2.17575561865283,2.62793618588175,2.38547508270836,3.30271577518,2.0871375377501,2.47634575946094,2.68681363142995,3.19157685447735,2.20862515142124,3.85573122436429,2.69699650479407,2.70942659193372,3.42395687867972,1.96382592084578,3.47241570340105,2.64414458739227,2.69509776868607,3.92354097583286,3.46061970074603,3.71876190048542,2.35738422040346,2.00181754969539,2.26653347843366,3.28360687526786,2.41939882027547,2.30403539372346,3.532470624334,3.17637148368544,1.45284824476135,1.93868357344114,1.43050623835748,1.99657415742923,3.06607328032831,3.07957579448194,2.43640536123392,2.06613073638401,1.9041520174659,3.21599088620757,2.02420402982271,1.95838644371462,4.4590306115227,3.48312582341557,1.81050360327368,2.50177894874188,2.7499282434068,2.62563549952686,3.35390965896087,2.14935361947875,2.12528394580846,1.70703437509139,2.79109742805416,2.3990366367602,2.24882069726514,3.09247906192545,2.41846884519646,4.0707949773991,3.74902912212545,3.5984664495349
ACVR1C,-0.986857616389967,0.860410916523286,-0.675770917619403,2.75856531241016,-0.523719160855483,2.43300815512646,1.4836323623753,-0.85267230759165,-1.23143095153554,0.735044824444819,3.39972009297879,-1.47671590507737,-0.483798529238866,0.629165897908199,3.26041804032676,1.99691355014282,-0.0429055417624013,0.0990063030482413,-0.645686219425094,0.579090993719692,0.245827346323152,-0.187912633278237,3.26650166384162,0.687398338872314,2.57827621512483,-0.415838606222704,3.70568345886212,2.56011818873171,2.52560053641413,2.00882703208208,3.49405643456859,1.34528583367953,-0.928315451844605,-0.641477079097937,-0.078711285677012,2.67941049132023,0.38914666367733,-0.0539495487723158,3.97271336985339,2.93341575136105,-1.59228552442603,-0.270806615367694,-0.0467691338393985,0.495753056258519,4.05049202732139,4.65259497209255,-1.60953065135463,0.18762966341304,1.11494266973916,3.94315733677419,-0.620717677982866,0.726034070279043,3.74116311904793,3.23803098422021,0.156209115493089,-0.0688348144844333,3.29204683123071,-0.121789722010903,1.11812648622261,4.27267798400134,-0.170410203571404,-0.291233740818453,-1.23140522023382,2.37089076955211,-1.26087616077104,4.27265289207423,0.0807125169837573,1.41659240494778,2.2357588907426,3.45584674946497
ACYP1,0.950272147069623,0.770621976907582,1.42308561153509,1.29327843702251,1.15055699339297,2.96827478132458,1.79263956391506,2.13932169155495,0.359645750625657,3.32351347387773,1.68309893619417,1.07577971812809,1.48430345872879,1.55356524041608,2.72362929985579,4.19242857723295,1.46633316180421,1.48628713342413,2.35024115316146,2.36721782691247,1.34521619106819,3.04596520169615,2.65079379156675,2.07872529407505,1.98737878766667,1.28799756927163,2.21734192118683,2.43395717915549,2.14825654703949,3.30743915198256,3.13571095458326,2.38443339810103,0.595245338313702,1.39555484144644,3.67753447556604,2.5585844393128,1.93846681477347,1.40584662626541,3.17095207091726,2.54212545664946,1.17868184886362,1.41199628167624,1.06809572871251,1.09621574581667,2.42567064921031,2.80692898050075,1.28803121070772,1.84322557748324,1.67085495142442,3.27993258810843,0.450302655732596,0.0700976258601624,2.26169209401134,2.13487923300745,1.23284262021008,1.63343387992246,2.54043637511544,1.33556412606978,3.36403703837359,2.1883155429172,0.815000938113049,1.51077510294671,2.148242649052,2.5344368373856,1.43818582659027,2.24806424375432,1.10474469365761,2.98703515398635,2.67309683614882,2.91740860339182
ADAM23,1.10469677591423,1.53037995856906,0.316121343254344,6.99624120328827,0.663817301889893,-0.949394518970158,6.70880986578398,-0.810905047795385,0.419576545022627,-1.03393515094114,5.09574341248764,1.49999351874475,1.36342401691526,1.10421097342693,1.26689322649737,-3.25817461158357,1.45293121860809,0.266489422204046,2.30098786456374,0.321240379671767,1.75419074032749,6.26165149796653,4.74952626669105,4.6658271216592,3.94906392993631,0.305905757432144,6.66160213737416,6.68412734799432,-0.429674148892436,6.60328590536321,6.214206484419,6.51049735216226,-0.678711944813402,-0.242654276009265,-0.141183111538838,7.28385038258583,-1.82187829658588,2.90138062400866,-3.713992307489,2.65943474409663,-1.1166598160339,0.100361262720231,0.285007032306841,-0.746563625322339,2.71607298087565,1.1685694665982,0.0846402264263865,1.14208191168404,1.0662481743718,6.68436314298234,1.823102690052,2.89795225186209,6.13808179130405,6.78902364559877,2.39960169690326,-0.0200096445641186,5.37520569516326,-0.252459966623801,7.98010595581597,2.86981211712585,-0.234873986722795,-0.0199826626098738,0.67719973707485,1.02835767451503,-0.292181468850555,3.55020640962668,-0.842502826092852,5.67158715621974,1.07026634279843,0.867690382184359
