,logFC,t,P.Value,adj.P.Val,B,direction
SPPL3,0.690180360228616,8.53650707357249,4.65228550313526e-16,1.47794476626635e-15,24.9449206241851,no DE
C10orf76,-0.563400932734547,-8.52590244086499,5.01728081190455e-16,1.59157127700591e-15,24.9381124167574,no DE
RELN,-2.78976601343547,-8.40307123585525,1.1982504102801e-15,3.72408347669613e-15,24.9379732940487,down
ALPK2,2.63368892978457,8.40795809007171,1.15763453062165e-15,3.60386272492335e-15,24.9262729836175,up
TMEM63B,-0.793274803478507,-8.53328292614201,4.76038320610478e-16,1.51118127379973e-15,24.9232787795459,no DE
NMU,6.37104927472197,8.4010673896466,1.21530960461619e-15,3.7744044006223e-15,24.9148224328093,up
FAM71D,1.34743321448328,8.40060758735788,1.21925777310023e-15,3.78306336639377e-15,24.8998531007876,up
COL8A1,-1.71165778445987,-8.50379337235073,5.87183820198249e-16,1.85588217849914e-15,24.8969204674959,down
KRT6C,9.26414632703732,8.40595420747913,1.17412186946688e-15,3.65257468765228e-15,24.8950816059697,up
PITPNM2,-1.07379241985879,-8.49109827499004,6.4260693052828e-16,2.02516665905071e-15,24.8763015902619,down
SH2D5,4.66045872192192,8.39215735621441,1.29411876293506e-15,4.00866424690689e-15,24.8729750242207,up
ZNF551,1.13970351113655,8.45811497195386,8.11981011466776e-16,2.54786632513173e-15,24.8680574471622,up
CADM3,-2.87218227540235,-8.40089020021298,1.21682957078495e-15,3.77732625447854e-15,24.8670146385873,down
SAT2,-0.827422990881452,-8.5074233884844,5.72224937032876e-16,1.81079623451161e-15,24.8377099729762,no DE
EZR,-0.819352113819367,-8.51385255482838,5.46650908756844e-16,1.7315479489617e-15,24.8317463248998,no DE
AXIN2,-1.67250289201897,-8.45961128189215,8.03418929737525e-16,2.52160647726089e-15,24.8055662965861,down
RAPGEF1,-0.829565731132989,-8.51648269878383,5.36517741826159e-16,1.69986335301929e-15,24.8021351878122,no DE
YBX2,4.33409707350523,8.38062938787743,1.4036270157821e-15,4.33907620460254e-15,24.7974363099538,up
ASPHD2,1.3675987073609,8.43056053350253,9.86809688317443e-16,3.08236244598006e-15,24.7857421516542,up
FAM3C,1.11140249068776,8.51024138237905,5.60872902335671e-16,1.7757344995307e-15,24.7604305470214,up
CTDSP1,-0.662443171683098,-8.50699575062936,5.73967395494318e-16,1.81586968392624e-15,24.7372024579191,no DE
